,TIME,OA,T_air_test_cell,Qsol,Sign,Q_sens_test_cell,T_h_set,T_c_set,Month,Day,Hour
78299,6392.983333333334,16.950000000000482,23.086224345702355,378.5403312381976,1.0,0.0,20.0,26.0,9.0,24.0,8.983333333333576
78300,6393.0,16.98333333333333,23.193267470507383,382.651374048308,1.0,0.0,20.0,26.0,9.0,24.0,9.0
78301,6393.0166666666655,17.021666666666107,23.35191889570082,387.2030381190871,1.0,0.0,20.0,26.0,9.0,24.0,9.016666666666424
78302,6393.033333333333,17.06499999999874,23.497643936445726,392.20077507938,1.0,0.0,20.0,26.0,9.0,24.0,9.033333333332848
78303,6393.05,17.108333333333807,23.632294708905203,397.2369834252119,1.0,0.0,20.0,26.0,9.0,24.0,9.05000000000018
78304,6393.066666666667,17.15166666666651,23.75721175424384,402.3114111915584,1.0,0.0,20.0,26.0,9.0,24.0,9.066666666666606
78305,6393.083333333333,17.19499999999921,23.873579366813832,407.4238048772372,1.0,0.0,20.0,26.0,9.0,24.0,9.08333333333303
78306,6393.1,17.23833333333428,23.982443078608167,412.5739094518883,1.0,0.0,20.0,26.0,9.0,24.0,9.100000000000366
78307,6393.116666666667,17.281666666666982,24.08472533814267,417.76146836291207,1.0,0.0,20.0,26.0,9.0,24.0,9.116666666666788
78308,6393.133333333333,17.324999999999687,24.183034424535435,422.98622354505176,1.0,0.0,20.0,26.0,9.0,24.0,9.133333333333212
78309,6393.15,17.368333333332387,24.27790595993251,428.24791542708886,1.0,0.0,20.0,26.0,9.0,24.0,9.149999999999634
78310,6393.166666666667,17.411666666667454,24.36801762007164,433.5462829403564,1.0,0.0,20.0,26.0,9.0,24.0,9.16666666666697
78311,6393.1833333333325,17.455000000000158,24.453967335602627,438.8810635255777,1.0,0.0,20.0,26.0,9.0,24.0,9.183333333333394
78312,6393.2,17.498333333332862,24.536281330764176,444.25199314261766,1.0,0.0,20.0,26.0,9.0,24.0,9.199999999999818
78313,6393.216666666667,17.54166666666793,24.6154226312503,449.65880627766086,1.0,0.0,20.0,26.0,9.0,24.0,9.216666666667152
78314,6393.233333333334,17.58500000000063,24.691798527428983,455.1012359504599,1.0,0.0,20.0,26.0,9.0,24.0,9.233333333333578
78315,6393.25,17.628333333333334,24.76576717011536,460.57901372421696,1.0,0.0,20.0,26.0,9.0,24.0,9.25
78316,6393.2666666666655,17.671666666666038,24.83965043927877,466.0918697126421,1.0,0.0,20.0,26.0,9.0,24.0,9.266666666666424
78317,6393.283333333333,17.71499999999874,24.91351790420376,471.63953258837375,1.0,0.0,20.0,26.0,9.0,24.0,9.283333333332848
78318,6393.3,17.758333333333805,24.98542394541596,477.22172959172207,1.0,0.0,20.0,26.0,9.0,24.0,9.30000000000018
78319,6393.316666666667,17.80166666666651,25.055629850262527,482.8381865376496,1.0,0.0,20.0,26.0,9.0,24.0,9.316666666666606
